userId,comment_time,rating_star,has_media,comment_text,productID,helpful_votes
lvhqn9jpa2,2025-08-04 11:42 | Phân loại hàng: Trắng,5,1,"Nghe tốt, kết nối nhanh, vẻ ngoài nhìn giống aiport của apple. Âm thanh rõ ràng, pin sạc đầy có thể sử dụng 2-4 tiếng.",888370483.25273889730,1
bhmgszw4jo,2025-08-24 10:10 | Phân loại hàng: Be,5,1,"Đẹp chắc chắn, âm thanh nghe trong k bị rè tốt cảm ứng ở tay nghe nhậy",888370483.25273889730,0
thuxinh.12,2025-09-04 09:32 | Phân loại hàng: Trắng,5,1,"Săn sale nên rẻ lắm, shop đóng gói cẩn thận nè, loa to dùng cũng đc tầm 2 tiếng",888370483.25273889730,0
thuxinh.12,2025-09-04 09:29 | Phân loại hàng: Hồng,5,1,"Săn sale nên rẻ lắm, shop đóng gói cẩn thận nè, loa to dùng cũng đc tầm 2 tiếng",888370483.25273889730,0
hanvyyoon,2025-03-28 09:34 | Phân loại hàng: Hồng,5,1,"Nhỏ nhỏ nhưng mà âm thanh ok nha, vừa khuôn tai nên nghe nhạc không bị ồn mặc dù để loa âm lượng nhỏ. Âm thanh chất lượng cao nên nghe đã lắm.",888370483.25273889730,8
d*****h,2025-05-26 16:57 | Phân loại hàng: Be,5,1,Sản phẩm ok mua lại lần thứ 2 của shop rôi,888370483.25273889730,1
vthp0707,2024-12-06 10:32 | Phân loại hàng: Trắng,5,1,"Mình vừa mua một món hàng tại shop và rất hài lòng với sản phẩm cũng như dịch vụ của shop.

Món hàng này đúng như mô tả, có mẫu mã đẹp mắt, màu sắc tươi sáng và kích thước phù hợp với nhu cầu của mình. Mình rất thích món hàng này và sẽ tiếp tục ủng hộ shop trong những lần mua sắm tiếp theo.

Ngoài ra, mình cũng đánh giá cao dịch vụ chăm sóc khách hàng của shop. Nhân viên tư vấn rất nhiệt tình và chu đáo, giải đáp mọi thắc mắc của mình một cách tận tình. 
Nhìn chung, mình rất hài lòng với trải nghiệm mua sắm tại shop này. Mình đánh giá 5 sao cho shop và sẽ tiếp tục ủng hộ shop trong tương lai.",888370483.25273889730,28
,2025-06-18 22:13 | Phân loại hàng: Hồng,5,1,"Giao hàng nhanh, đúng, đủ. Gói hàng cẩn thận. Mẫu mã đẹp. Có hộp đựng và dây sạc. 52k.",888370483.25273889730,8
moonoanh326,2025-11-20 16:07 | Phân loại hàng: Be,5,1,"Chưa dùng chưa by , nghe ổn á nghe thử 1 lần kết nối cx nhanh",888370483.25273889730,0
btkl_92,2024-11-13 21:29 | Phân loại hàng: Hồng,5,1,"Sản phẩm rất chất lượng, đáng giá với giá tiền.
Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận.
Chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng.
Sản phẩm đáng mua, đáng bỏ tiền.
Hình ảnh và mô tả sản phẩm chính xác, hài lòng hơn mong đợi.
Dịch vụ khách hàng rất tốt, shop hỗ trợ nhiệt tình, sẽ ủng hộ lần sau.
Sản phẩm giao nhanh và an toàn, không bị hỏng hóc.
Hàng nhận đóng gói chắc chắn.
Chất lượng sản phẩm như hàng hiệu.
Giá đúng với lượng sản phẩm.
Sản phẩm giống như mô tả trên trang web, không có sự chênh lệch đáng kể.",888370483.25273889730,5
muzikkkkkk,2025-01-13 00:50 | Phân loại hàng: Be,5,1,Đỉnh nóc kịch trần t dùng bị làm rơi mấy lần mà nó cx kh hư nhe mấy mom nchung là đc,888370483.25273889730,13
v*****5,2025-07-04 11:18 | Phân loại hàng: Trắng,5,1,"Sản phẩm : Dùng để nghe nhạc 
Thiết kế : Nhỏ gọn đẹp mắt và dễ sử dụnggggggggg
- sản phẩm đóng gói cẩn thận 
- Giao hàng nhanh 
- Nhỏ gọn dễ mang đi du lịch 
- cầm đầm tay
- Rất phù hợp phục vụ cho việc học hành và giải trí
- nên ai cũng có nên sở hữu em nó 
- shop nhiệt tình sẽ ủng hộ shop dài dài🥰",888370483.25273889730,2
e2fj1kmnqv,2025-06-23 07:43 | Phân loại hàng: Be,5,1,"Nhỏ gọn,mang đi chs tiện.Ngoài ra,shopp còn  có kèm thêm cho chtaa 1 dây sạc nhé khi nào mà hết pin tai nghe thì chtaaaaa bỏ ra để sạc tầm 
2-3tiếng là đầy tuiii đoán như vậy:))))))",888370483.25273889730,4
thobta01,2026-03-07 14:03 | Phân loại hàng: Hồng,5,1,"san pham vua re vua chat luong, moi nguoi nen mua san pham dung nhe, san pham nho gon de dung, hàng trên shoppe mall là uy tín lắm ne",888370483.25273889730,0
hongcmhuy,2026-02-13 20:51 | Phân loại hàng: Trắng,5,1,"Sản phẩm tốt, thiết kế đẹp, âm thanh hay, đeo vào ko bị kích tai nên khá thoải mái, lần tới sẽ ủng hộ shop tiếp",888370483.25273889730,0
lynk14,2025-09-08 17:36 | Phân loại hàng: Be,5,1,Tai nghe nhỏ gọn dễ mang theo rất ok đáng tiền nên thử cảm ơn shop nhiều nha,888370483.25273889730,0
xnghijupt,2026-02-28 16:29 | Phân loại hàng: Trắng,5,1,"kết nối dễ dàng, âm thanh rõ, sản phẩm được đóng gói rất kĩ. cầm chắc tay, có kèm dây sạc. rất đáng trải nghiệm",888370483.25273889730,0
p*****7,2025-11-13 14:18 | Phân loại hàng: Be,5,1,Nghe chất lượng âm thanh rất tốt giá phải chăng sẽ ủng hộ tiếp,888370483.25273889730,0
sanghoaquan,2025-07-21 10:02 | Phân loại hàng: Be,5,1,"Sản phẩm đúng mô phỏng chất lượng khá tốt trong tầm giá ,nghe rất êm để tập thể dục cho thêm động lực tập, shop giao hàng nhanh giá thành sản phẩm rẻ,sẽ tiếp tục ủng hô shop",888370483.25273889730,0
,2025-02-10 19:16 | Phân loại hàng: Trắng,5,1,"Giao hàng ko dc nhanh cho lắm và bao bọc cx ko kĩ nhưng vẫn cho 5 sao vì nghe rất tốt, pin dùng cx lâu, sạc nhanh. Nói chung là cx nên mua nha vì giá cả hợp lí, cs gần 50k thoi. Cs cơ hội ủng hộ shop tiếp",888370483.25273889730,1
nhandogaming1333,2025-11-10 16:27 | Phân loại hàng: Hồng,5,1,"Sản phẩm giao nhanh, tai phone giá bình dân nghe tạm ổn. Với giá thành này như vậy là ok lắm rồi",888370483.25273889730,0
trnhnh210,2025-06-26 11:03 | Phân loại hàng: Trắng,5,1,"Sản phẩm tốt, sử dụng nghe rõ và to. Nên mua nha mọi người. Ủng hộ shop lần sau",888370483.25273889730,0
m*****9,2025-04-23 21:53 | Phân loại hàng: Be,5,1,Nói chung là cũng tạm được. Hàng quốc tế nhưng chuẩn bị mà giao nhanh cho shop năm sao quên mất nay mới đánh giá để nhận xu,888370483.25273889730,3
quanghmnh,2025-01-09 22:30 | Phân loại hàng: Be,5,1,Chat luong san pham tot gia ca phai chang giao hang du so luong dung hen lan sau ung ho shop,888370483.25273889730,1
yy1ek8935n,2025-10-02 13:10 | Phân loại hàng: Trắng,5,1,Sản phẩm chắc lâu chưa sạc nghe đc nhưng đợi sạc đầy đánh giá sau về cơ bản là rất ổn. Nếu sạc đầy nghe hay là ok.,888370483.25273889730,0
n*****y,2025-08-27 16:50 | Phân loại hàng: Trắng,5,1,"Sản phẩm giao nhanh, đóng gói cẩn thận, săn được giá hời , tai nghe nhỏ gọn, nên mua",888370483.25273889730,0
hathichi16,2025-06-26 12:49 | Phân loại hàng: Be,5,1,Sản phẩm đúng với quảng cáo Pin dùng cũng được lâu nói chung với giá tiền này tạm ổn,888370483.25273889730,0
27_diamond,2025-07-21 23:04 | Phân loại hàng: Hồng,5,1,"Nghe ổn , tầm giá này thì cũng bình thường, cũng êm , nghe được 4 tiếng á , màu Hồng dễ thương",888370483.25273889730,0
,2025-05-23 12:41 | Phân loại hàng: Trắng,5,1,"Tai nghe rất tốt so với giá tiền bỏ ra, thiết kế hộp nhỏ,  âm thanh trầm ấm không rè, giao nhanh. Thời lượng pin cũng lâu.",888370483.25273889730,2
d*****n,2025-07-02 19:50 | Phân loại hàng: Be,5,1,"Mua cho bạn dùng, tự động kết nối với đt người khác luôn. Hài dữ 😂😂😂 cái của mình thì tự động ngắt kết nối",888370483.25273889730,0
r1sa36kopq,2025-07-18 10:44 | Phân loại hàng: Trắng,5,1,"Tại nghe đẹp, nghe hay. Mình rất thích nhé. Độ bền thì chưa biết hehe tạm thời thì thấy rất OK",888370483.25273889730,0
t*****4,2025-07-09 21:12 | Phân loại hàng: Be,5,1,,888370483.25273889730,1
oanh5555555555555,2025-10-19 23:43 | Phân loại hàng: Hồng,5,1,"Sạc 1 lần là dùng đc cũng khá lâu , mn mua xài ổn lắm nha , sạc lining",888370483.25273889730,0
4tdosk72hw,2025-08-19 11:45 | Phân loại hàng: Trắng,5,1,"Âm thanh chất lượng cao, nỏ gọn, thuận tiện khi đi lại, vừa trong túi, pin lâu, giao hàng nhanh, không trầy xước, đóng gói kỹ càng",888370483.25273889730,0
l*****5,2025-06-11 15:15 | Phân loại hàng: Trắng,5,1,"Mua lâu rồi mà giờ mới đánh giá
Hàng quốc tế nhưng giao khá nhanh
Rẻ đẹp nhưng không biết có bền không
Để sài thêm 1 thời gian như nào",888370483.25273889730,2
h*****2,2025-07-20 21:11 | Phân loại hàng: Trắng,5,1,"Ưa điểm nhỏ gọn dễ mang theo bên người
Pin trâu nghe cả 1 buổi sáng chỉ mất tầm 15 20% 
Còn bền hay không thò k biết",888370483.25273889730,0
nntvi11,2025-06-06 07:00 | Phân loại hàng: Trắng,5,1,"Sản phẩm đáp ứng đầy đủ các yêu cầu kỹ thuật đề ra.

Các chi tiết được thiết kế chính xác, đảm bảo độ bền và độ ổn định khi hoạt động.

Có khả năng chịu được tải trọng và điều kiện làm việc thực tế.",888370483.25273889730,0
lelavender242,2024-12-17 18:31 | Phân loại hàng: Trắng,5,1,Giá rẻ mà nghe ok lắm ạ! Vì mình k hay nghe nên k để ý âm có ok k? Nhưng mà chống ồn tốt lắm,888370483.25273889730,12
t*****3,2026-02-11 19:32 | Phân loại hàng: Đen,5,1,Nó hơi nhạy nhưng mà nó rất oke nha âm thanh ổn này là airpod 2 nha mà pin rất oke nha tui thấy tui sài đc khoảng 6-8 tiếng á,888370483.25273889730,0
thomtran1993,2025-06-11 19:40 | Phân loại hàng: Hồng,5,1,Với giá này thì ko mong chờ gì nhìu NV là quá tốt rồi,888370483.25273889730,2
baobinh2012,2026-03-09 15:18 | Phân loại hàng: Trắng,5,1,"giá rẻ- đúng hãnng. không bị rè. chân sạc iphone. 1,5h mỗi lần sử dụng. mỗi lần nghe một bên, hết pin đổi bên kia nghe tip",888370483.25273889730,0
chipprincess_lucky,2025-07-12 08:07 | Phân loại hàng: Trắng,5,1,"SĂN SALE VỚI GIÁ 39K NHƯNG CHẤT LƯỢNG MIỄN BÀN NHA, KẾT NỐI BLUETOOTH NHANH LẮM Ạ, ÂM THANH TO RÕ RÀNG, NÓI CHUNG LÀ HỜI LẮM",888370483.25273889730,0
thuytrinh960,2025-07-26 14:00 | Phân loại hàng: Trắng,5,1,Được tặng kèm thêm dây sạc giá ổn mình mua tầm 63k,888370483.25273889730,0
kimhue1234567890,2025-04-26 18:31 | Phân loại hàng: Be,5,1,Nếu hệ nghèo như mình thì mua này dùng cũng được còn hệ nào giàu mua android mà dùng,888370483.25273889730,0
t*****2,2025-05-28 09:47 | Phân loại hàng: Trắng,5,1,"Đóng gói chắc chắn, giao hàng nhanh. 
Tai nghe ổn, êm",888370483.25273889730,1
nhiiyen575,2025-11-21 23:02 | Phân loại hàng: Trắng,5,0,Hàng nghe siu êm tai kết nối với Bluetooth dễ dàng âm thanh nghe đãaa,888370483.25273889730,0
,2025-07-10 11:03 | Phân loại hàng: Trắng,3,1,Nói chung hàng đẹp giao hàng nhanh shipper thân thiện giá thành ok nhưng săn được rẻ hình ảnh chỉ mang tính chất nhận xu nên mọi người thông cảm nói chung cho shop 5 sao còn chất lượng chưa sử dụng nên chưa biết nếu sản phẩm tốt thì sẽ quay lại mua cho shop lần nữa,888370483.25273889730,0
thanhmainguyn318,2025-06-19 21:05 | Phân loại hàng: Hồng,5,1,"Dùng ok nghe ổn nma pin chỉ được 3-4 tiếng nếu nghe liên tục, nói chung là rẻ nên ok",888370483.25273889730,0
mailoanhaidang,2024-08-11 20:21 | Phân loại hàng: Be,5,1,"Hàng đẹp chuẩn hình, màu sắc đúng, sẽ ủng hộ shop lần sau, nghe nhạc tốt đường truyền nhanh nhhij hfhhf jgfh hghvg ghygh",888370483.25273889730,3
6999l2u99t,2025-09-14 16:23 | Phân loại hàng: Trắng,5,1,Hơi bất ngờ nhà. Đừng ai nói hàng rẻ là của ôi nhẹ qtrong mua đúng chỗ tốt nhé. Xài OK nghe máy bạn.hơi bất ngờ luôn đó,888370483.25273889730,0
thanhthyh619,2025-06-08 22:18 | Phân loại hàng: Hồng,5,1,,888370483.25273889730,0
p*****9,2026-02-25 08:05 | Phân loại hàng: Trắng,5,1,,888370483.25273889730,0
h*****g,2025-09-15 13:01 | Phân loại hàng: Hồng,5,1,"Sp ổn, nhẹ, về chất lượng thì phải dùng đã mới đánh giá được",888370483.25273889730,0
a*****3,2025-04-02 11:43 | Phân loại hàng: Be,5,1,"Bé xinh, dễ thương. Ms lấy hàng thoi nên chx test nx.",888370483.25273889730,1
1*****h,2025-10-13 18:48 | Phân loại hàng: Trắng,5,1,Nên mua hàng quốc tế hơi lâu nhưng khôq sao nhận được hàng quá đã tốt hơn mong đợi giá thành lại quá rẻ mn nên mua ngon bổ rẻ,888370483.25273889730,0
1*****u,2025-08-25 16:35 | Phân loại hàng: Be,5,1,"Giá cả hợp lý tui áp mã nên giá hạt dẻ lắm , nhìn bao bì đẹp",888370483.25273889730,0
i*****m,"2025-06-09 14:24 | Phân loại hàng: Hồng, Trắng",4,1,"Giao hàng nhanh, shipper thân thiện, đóng gói hàng cẩn thận, đã test thử và thấy âm thanh cũng tạm được, với giá rẻ v thì mình nghĩ là cũng hợp lí r",888370483.25273889730,1
tucon123,2025-05-24 16:28 | Phân loại hàng: Trắng,5,1,"Trời ơi mãi nó mớii hiện Bluetooth để bắt , âm thanh nghe ok , giá rẻ nên mua",888370483.25273889730,1
nhitp063,2025-03-01 11:51 | Phân loại hàng: Hồng,5,1,"Giao hàng nhanh, màu hồng siêu xinh luôn, có đầy đủ cả sạc, tốt nha",888370483.25273889730,1
2*****n,2024-07-05 10:02 | Phân loại hàng: Be,4,1,"Eo ơi về nhanh lắm mn ạaaaaaaa,rẻ lắm luôn nè.anh shipper rất dễ thương nèeeeeee.màu be rất là đẹp ạaaaa.rẻ nên sẽ recommended cho mn",888370483.25273889730,60
d*****4,2023-02-25 17:35 | Phân loại hàng: S53 (Xanh quân đội),5,1,"Loa nhỏ gọn mà có võ nha m.n, loa to, có âm bass đầy đủ, pin thì chưa rõ là nghe được bao lâu để test một thời gian đã rồi mới biết được",239474500.8924175816,73
s*****3,2022-08-12 17:38 | Phân loại hàng: S53 (Đen),5,1,"Giao hàng khá nhanh, đóng gói chắc chắn, loa mẫu mã đẹp, thiết kế tinh xảo, mặt trên lúc đầu tưởng bị trầy nhưng thật ra là chỉ trầy miến dán bảo vệ nếu bóc ra thì ko vấn đề gì, âm thanh trầm mạnh mẽ, bass ok, âm lượng sẽ khiến bạn muốn bật lớn hơn nữa nghe nó mới đã, TUYỆT VỜI!!!",239474500.8924175816,23
v*****y,2024-03-20 13:30 | Phân loại hàng: S32 (Đen),5,1,"Hàng quốc tế nhưng vận chuyển khá nhanh. Tương tác tốt. Shop đóng gói cẩn thận. Loa nặng, chắc tay, nhìn rất đẹp. Loa to, nhạc ấm, bass hay. So với giá thì mình rất hài lòng.
Shop uy tín, nên mua nhé mọi người.",239474500.8924175816,7
v*****6,2023-01-05 17:02 | Phân loại hàng: S51 (Đỏ),5,1,"Shop gói hàng cẩn thận, âm thanh loa to, thích hợp mở nhạc hát hoặc nhảy, kết nối nhanh, pin thì phải dùng mới biết bền không.",239474500.8924175816,10
o*****e,2023-04-08 07:47 | Phân loại hàng: S32 (Đen),5,1,"Loa tốt, nghe ổn trong tầm giá, pin xài khá lâu. Đi chơi nguyên ngày xài không hết pin. Kiểu dáng tương đối, loa tiếng to",239474500.8924175816,6
daothuy2102,2023-12-12 12:40 | Phân loại hàng: S53 (Đen),5,1,Loa đẹp. Nghe êm và hay lắm. Mua mà ưng ghê ý. Shop giao hàng đúng nhanh luôn. Mình tưởng chắc còn lâu mới có. Vì nghĩ là hàng quốc tế.,239474500.8924175816,5
lean1810,2024-12-17 04:26 | Phân loại hàng: S32 (Đỏ),5,1,"Giao hàng nhanh, đúng mẫu đúng mã, đóng gói hàng cẩn thận, loa bass hay khá là ổn vs 1 cái loa kích thước nhỏ( đập thôi rồi). Mẫu này có thể kết nối 2 loa cùng lúc. Độ trễ blutooth khoảng 0.5 - 1s, nghe nhạc chứ xem phim thì chắc cắm dây 😅",239474500.8924175816,5
lany686,2024-10-28 16:08 | Phân loại hàng: S51 (Đỏ),5,1,"Sản phẩm chất lượng tốt, Shop đóng gói cẩn thận chắc chắn giao hàng nhanh ,Sản phẩm đúng với mô tả, loa mở to không bị rè , sd dc hơn 3h liên tục.",239474500.8924175816,0
traxnuancam,2024-09-17 16:32 | Phân loại hàng: S53 (Đen),5,1,"Hàng quốc tế nhưng giao hàng rất nhanh, mới đặt ngày 14 mà nay 17 đã nhận đk hàng rồi
Loa rất to, rất ok nha, đóng gói quá chắc chắn luôn, shop uy tính, ủng hộ shop nha",239474500.8924175816,0
t*****0,2023-06-13 21:32 | Phân loại hàng: S53 (Đen),5,1,"Giao hàng quốc tế rất nhanh nhé mình đặt ngày 14 thì ngày 18 đã nhận hàng r, sau khi dùng 1 tháng thì mình thấy loa pin khá là trâu nghe tầm 50% đã đủ lớn vs mình r thích hợp sử dụng trong phòng, loa này phù hợp với ai muốn chơi loa toàn dải có bass mạnh với phần mid(giọng hát nghe rõ) vì loa thiên về bass nên phần treble hơi thọt xíu nhưng k đáng kể, loa kêu khá lớn tiếng trong trầm ấm, đèn thì có 4 kiểu nháy chỉ có 2 kiểu đầu nháy theo nhạc thôi nhé. Nói chung trong tầm giá 400k trở xuống chọn con này c khá là phù hợp cho ai thích nghe loa có bass nhé.",239474500.8924175816,23
katihua,2023-01-17 13:57 | Phân loại hàng: S51 (Đen),5,1,"Loa nghe rất tốt, ấm, trông rất xịn xò. Thật tuyệt khi mua được sản phẩm như vậy. Cảm ơn rất nhiều.",239474500.8924175816,1
vuongit1993,2024-01-28 22:46 | Phân loại hàng: S32 (Xanh lam),5,1,"Hàng nguyên seal, đẹp từng chi tiết luôn. Âm thanh to và ấm, đáng tiền",239474500.8924175816,1
minhtrietdang,2021-12-05 14:32 | Phân loại hàng: S51 (Đen),5,1,"Máy nhìn xịn xò, âm thanh ok, giao hàng và đóng gói rất cẩn thận, rất đáng mua. Tặng shop 5 sao. Sẽ ủng hộ tiếp cho shop.",239474500.8924175816,3
a*****8,2024-02-25 12:44 | Phân loại hàng: S51 (Đen),5,1,"Loa dùng nghe rất tốt, rõ, kh bị rè, với mức giá này thì gọi là quá tốt luôn ạ. Loa nhỏ gọn nên cầm đi đâu cũng được.",239474500.8924175816,3
tranngoctrung89,2024-05-28 12:37 | Phân loại hàng: S53 (Xanh lam),5,1,Shop quốc tế mà tắc độ giao hàng phải gọi là siêu nhanh từ lúc đặt đến nhận hàng tính giờ thì 3 ngày rưỡi. Chất lượng sp miễn chê luôn qua ngon với số tiền bỏ ra. Sẽ còn quay lại ủng hộ shop dài dài nữa. Shop uy tín nhé mọi người cứ yên tâm lên đơn,239474500.8924175816,2
vonhattruong2000,2023-05-09 17:50 | Phân loại hàng: S53 (Đen),5,1,"Loa nghe rất tốt, chất lượng cao, mua lần thứ 2 của shop rồi. Hàng quốc tế nhưng giao rất là nhanh, rất đáng mua, hihi!",239474500.8924175816,1
thuong_281120.,2024-12-11 20:34 | Phân loại hàng: S32 (Đen),5,1,"chất lượng âm thanh tốt, shop giao hành nhanh, đóng gói chống shock cẩn thận. mình rất hài lòng và sẽ quay lại ủng hộ thêm.",239474500.8924175816,3
trump201717,2024-12-19 22:10 | Phân loại hàng: S51 (Đen),5,1,"Đã mua 2 lần ! Rất hài lòng
Đi đâu mang theo tiện lợi vô cùng
Giá rẽ",239474500.8924175816,0
linh_bi_shop,2023-05-11 17:05 | Phân loại hàng: S51 (Xanh lam),5,1,Loa to lắm mn. Nói chung ưng nhen. Cho shop 5 sao. Nên mua nha mọi người,239474500.8924175816,3
dothimai_1993,2022-12-20 09:51 | Phân loại hàng: S51 (Đen),5,0,"Sản phẩm có mã check, nghe hay, hợp lý giá cả. Còn bền hay ko thì thời gian nữa dùng mới biết.",239474500.8924175816,3
phamtuan6424,2024-07-11 16:18 | Phân loại hàng: S53 (Đen),5,1,"Loa rất ok nha, chân sạc type-c dễ dùng chung được cổng sạc với các thiết bị khác, chất lượng tốt pin siêu trâu bò nhé, có đèn rgb đẹp, nghe hay trong tầm giá, cầm trên tay thấy ưng liền",239474500.8924175816,2
bao08bao,2024-10-15 10:30 | Phân loại hàng: S53 (Đỏ),5,1,Sản phẩm tốt nhỏ gọn có đừn led nháy khá hay nghe êm to rõ ràng pin dùng cũng ổn tầm giá 3xx nên mua trải nghiệm,239474500.8924175816,1
an01689059335,2021-11-15 20:26 | Phân loại hàng: S51 (Đen),5,0,Loa xịn cực ạ. Nghe ấm lắm lun. Sẽ ủng hộ shop tiếp nè. Thời gian giao cũng nhanh nữa tuy là hàng quốc tế nha,239474500.8924175816,9
xuanson87,2022-05-31 13:12 | Phân loại hàng: S53 (Xanh quân đội),5,1,"Nhận đc hàng và quá sức mong đợi chất lượng sản phẩm so với giá tiền. Loa nghe êm, cầm đầm tay và chắc chắn. Thanks shop!",239474500.8924175816,7
k*****n,2023-03-03 10:53 | Phân loại hàng: S32 (Đen),5,1,Mua để dùng với usb. Sản phẩm chắc chắn. Quá tốt so với giá tiền. Thanks shop,239474500.8924175816,14
h*****2,2024-12-04 11:41 | Phân loại hàng: S51 (Đen),5,1,"Giao hàng nhanh, đóng gói cẩn thận, loa phát nhạc hay, ok lắm nha mn, nên mua nhé",239474500.8924175816,1
lethuhao1255,2022-12-16 10:58 | Phân loại hàng: S53 (Đen),5,1,"Hàng quốc tế đặt 12/12 giao 16/12, lúc sale là 329k, 10 điểm, đáng mua",239474500.8924175816,4
nguyenngocphuong1985,2024-07-10 22:36 | Phân loại hàng: S53 (Đỏ),5,1,"Loa hay và âm thanh to nha mg. Rất thích luôn ....❤️👍mình mua loa và tai nghe Bluetooth. Tai nghe thì cũng rất ok nha. Âm thanh to , rõ, và bass trep rõ nói chung là 2 sản phẩm mình mua đều ok .mình rất thích luôn. Nên mua nha mg👍❤️🙂",239474500.8924175816,1
quangkhoi_1994,2022-12-16 18:16 | Phân loại hàng: S32 (Xanh lam),5,1,"Chất lượng ổn trong tầm giá.
Nhỏ gọn xinh mà nghe ấm
Giao hàng quốc tế mà chỉ 4 ngày nhận hàng 5* cho shop tiếp tục cố gắng",239474500.8924175816,9
vttpee,2025-12-02 14:51 | Phân loại hàng: S32M (1 Micrô),5,1,"Loa nhỏ gọn, chắc chắn, công suất 10w âm lượng khá, nghe giải trí. Âm bass khá tốt, trầm ấm. Mic đi kèm xác định hát chơi vui thôi chứ đòi hỏi hay trong tầm giá này thì hơi khó. Ai ko có nhu cầu hát hò thì nên chọn bản ko Mic sẽ tiết kiệm hơn kha khá.
Shop gói hàng cẩn thận với bọc chống sốc. Giao hàng nhanh.",239474500.8924175816,0
h*****1,2023-02-09 09:50 | Phân loại hàng: S51 (Đen),5,1,Giá cả ổn vs chất lượng mang lại. Rất đáng để mua nha. Good job shop,239474500.8924175816,0
dovamy,2024-01-01 19:32 | Phân loại hàng: S32 (Xanh quân đội),5,1,"Loa nghe ấm, gọn nhẹ, trông như lon bia vậy, đáng yêu lắm cơ. Nên mua lắm ah. Màu rằn ri này trông rất ngộ",239474500.8924175816,2
longpha8023,2023-08-01 14:31 | Phân loại hàng: S53 (Đen),5,1,Hàng quốc tế mà giaonhiều lúc nhanh hơn hàng nội . Sản phẩm nghe ấm. Với giá tầm này thì quá ok luôn ..,239474500.8924175816,23
veve1209,2022-08-24 19:45 | Phân loại hàng: S51 (Đỏ),5,1,"Xài tới ngày thứ 2 vẫn còn okela (trộm vía =)) nói chứ âm thanh khá ấm nha mn. Chất lượng trong tầm giá r đó. Hàng nhìn mẫu mã cũng oai phết, chỉ cầu cho em nó sống thọ thôi =)))",239474500.8924175816,4
thuyk8,2025-07-14 12:20 | Phân loại hàng: S32 (Đen),5,1,"Mới nhận, hàng chính hãng, đóng gói tốt , giao nhanh, hàng đc đổi trong 15 ngày, sửa chữa 1 năm.
Để theo dõi xem
Trc mắt cho 5 sao",239474500.8924175816,0
thuyphan952,2022-12-15 07:57 | Phân loại hàng: S51 (Đen),5,1,"Đã nhận hàng , rất hài lòng với sản phẩm đã nhận được. Âm thanh nhạc nghe êm. Dong gói cẩn thận. Nói chung rất ok",239474500.8924175816,55
nguyendan8287,2023-12-26 08:29 | Phân loại hàng: S53 (Đen),5,1,"Chất lượng tốt,giao hàng nhanh,sử dụng một thời gian nếu ổn mình mua thêm 1 cái nữa.nói chung ổn áp trong tầm giá",239474500.8924175816,0
janghy,2024-09-11 11:46 | Phân loại hàng: S53 (Đỏ),5,0,"Loa đẹp, chắc chắn, nghe bên ngoài hay hơn, bass mạnh. Kết nối nhah, pin thì chưa dùng lâu nên k biết tnao. Thấy 1 số fb là pin trâu, m mua gần 400k thì phải. K biết có ai mua đc giá rẻ hơn k các bác",239474500.8924175816,1
thaothithunong,2024-02-27 20:13 | Phân loại hàng: S53 (Xanh lam),5,1,,239474500.8924175816,2
h*****1,2023-03-27 07:36 | Phân loại hàng: S32 (Xanh quân đội),5,1,"Nghe hay loa không bị dè.  Sạc qua đêm dùng đc lâu
Rất đÁng dồng tiền ạ",239474500.8924175816,2
thanhtrucln,2025-03-18 19:56 | Phân loại hàng: S53 (Xanh quân đội),5,1,Test thử nghe lớn....nghe okê..hay lắm ạ.. loa cầm nặng tay..còn pin thì sử dụng lâu mới biết ạ.,239474500.8924175816,1
999doahoatan,2024-01-05 08:35 | Phân loại hàng: S51 (Xanh lam),5,1,Loa to rõ ràng rất đáng đồng tiền nha. Còn về pin thì thời điểm đầu nghe tốt về lâu dài mk sẽ đánh giá thêm về pin. Nói chung là sản phẩm tốt đáng mua nha ae,239474500.8924175816,1
l*****3,2024-10-12 21:00 | Phân loại hàng: S53 (Đen),5,1,"Giao hàng nhanh, shop bọc kĩ hơn thì sẽ ổn hơn, hiện tại dùng vẫn khá ổn",239474500.8924175816,0
daominhson54,2024-06-27 00:30 | Phân loại hàng: S53 (Đen),5,1,"Âm lượng ko quá lớn nhưng ok trong tầm giá, cũng nét. Sạc type C. Bền hay ko thì chưa biết, thời hạn đánh giá chỉ có 1 tháng thôi nên ko thể xác định là bền hay ko được. Giao hàng nhanh. Nhìn chung cx ổn áp rồi.",239474500.8924175816,0
ngthgiangnhe12,2024-08-01 12:32 | Phân loại hàng: S51 (Đen),5,1,"mua cho thg em mình test thử rồi nghe ok nha, giao cũng không lâu lắm vài ngày là đến r",239474500.8924175816,0
p*****y,2022-07-13 10:37 | Phân loại hàng: S51 (Đen),5,1,"Âm thanh nghe trầm, êm hay lắm luôn. Nên mua nha mọi người ơi",239474500.8924175816,0
lethinh1811,2023-10-01 22:30 | Phân loại hàng: S53 (Đỏ),5,1,"Ổn so với giá, shop giao hành nhanh, hàng quốc tế mà mất có 4 ngày. Mọi người có thể yên tâm về chất lượng với dòng loa này.",239474500.8924175816,0
